Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2019;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
12.04.2018;01 - 02;376,52;379,02;379,02;379,02;379,02;379,02;209,27;209,27;379,02;379,02;379,02;379,02;379,02;379,02;346,61;346,61;346,61
12.04.2018;02 - 03;375,85;378,44;378,44;378,44;378,44;378,44;221,58;221,58;378,44;378,44;378,44;378,44;378,44;378,44;346,32;346,32;346,32
12.04.2018;03 - 04;376,52;379,02;379,02;379,02;379,02;379,02;200,52;200,52;379,02;379,02;379,02;379,02;379,02;379,02;347;347;347
12.04.2018;04 - 05;377,48;379,98;379,98;379,98;379,98;379,98;221,39;221,39;379,98;379,98;379,98;379,98;379,98;379,98;363,15;363,15;363,15
12.04.2018;05 - 06;380,56;382,39;382,39;382,39;382,39;382,39;265,82;265,82;382,39;382,39;382,39;382,39;382,39;382,39;382,39;382,39;382,39
12.04.2018;06 - 07;392,39;394,89;394,89;394,89;394,89;394,89;388,93;388,93;394,89;389,89;394,89;394,89;394,89;394,89;394,89;394,89;394,89
12.04.2018;07 - 08;419,61;430,28;430,28;430,28;430,28;430,28;399,8;399,8;421,92;398,83;421,92;430,28;430,28;430,28;430,28;430,28;430,28
12.04.2018;08 - 09;426,82;480,77;480,77;480,77;480,77;480,77;393,45;393,45;419,99;391,52;419,99;480,77;480,77;480,77;480,77;480,77;480,77
12.04.2018;09 - 10;402,2;422,01;422,01;422,01;422,01;430,19;313,05;313,05;413,26;383,35;413,26;422,01;422,01;422,01;430,19;430,19;430,19
12.04.2018;10 - 11;393,45;403,74;403,74;403,74;403,74;418,65;278,52;278,52;403,74;382,58;403,74;403,74;403,74;403,74;418,65;418,65;418,65
12.04.2018;11 - 12;387,77;395,08;395,08;395,08;395,08;395,08;250,05;250,05;395,08;381,81;395,08;395,08;395,08;395,08;395,08;395,08;395,08
12.04.2018;12 - 13;384,79;391,62;391,62;391,62;391,62;391,62;239,57;239,57;391,62;381,33;391,62;391,62;391,62;391,62;391,62;391,62;391,62
12.04.2018;13 - 14;383,45;389,02;389,02;389,02;389,02;389,02;187,73;187,73;389,02;381,04;389,02;389,02;389,02;389,02;389,02;389,02;389,02
12.04.2018;14 - 15;379,31;380,85;380,85;380,85;380,85;380,85;179,85;179,85;380,85;380,85;380,85;380,85;380,85;380,85;380,85;380,85;380,85
12.04.2018;15 - 16;378,16;379,98;379,98;379,98;379,98;379,98;240,72;240,72;379,98;379,98;379,98;379,98;379,98;379,98;379,98;379,98;379,98
12.04.2018;16 - 17;378,64;380,46;380,46;380,46;380,46;380,46;241,01;241,01;380,46;380,46;380,46;380,46;380,46;380,46;380,46;380,46;380,46
12.04.2018;17 - 18;379,6;381,14;381,14;381,14;381,14;381,14;311,22;311,22;381,14;380,46;381,14;381,14;381,14;381,14;381,14;381,14;381,14
12.04.2018;18 - 19;381,33;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43
12.04.2018;19 - 20;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75;385,75
12.04.2018;20 - 21;383,06;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16;383,16
12.04.2018;21 - 22;379,5;380,27;380,27;380,27;380,27;380,27;357,77;357,77;380,27;380,27;380,27;380,27;380,27;380,27;380,27;380,27;380,27
12.04.2018;22 - 23;376,23;378,16;378,16;378,16;378,16;378,16;311,6;311,6;378,16;378,16;378,16;378,16;378,16;378,16;378,16;378,16;378,16
12.04.2018;23 - 00;370,27;374,41;374,41;374,41;374,41;374,41;258,03;258,03;374,41;374,41;374,41;374,41;374,41;374,41;342,28;342,28;342,28
13.04.2018;00 - 01;367,87;371,42;371,42;371,42;371,42;371,42;278,78;278,78;371,42;371,42;371,42;371,42;371,42;371,42;336,38;336,38;336,38
13.04.2018;01 - 02;365,18;368,25;368,25;368,25;368,25;368,25;259,58;259,58;368,25;368,25;368,25;368,25;368,25;368,25;328,41;328,41;328,41
13.04.2018;02 - 03;364,89;367,77;367,77;367,77;367,77;367,77;240,09;240,09;367,77;367,77;367,77;367,77;367,77;367,77;328,12;328,12;328,12
13.04.2018;03 - 04;365,95;369,79;369,79;369,79;369,79;369,79;240,86;240,86;369,79;369,79;369,79;369,79;369,79;369,79;328,32;328,32;328,32
13.04.2018;04 - 05;366,33;369,79;369,79;369,79;369,79;369,79;274,27;274,27;369,79;369,79;369,79;369,79;369,79;369,79;336,48;336,48;336,48
13.04.2018;05 - 06;374,49;375,84;375,84;375,84;375,84;375,84;338,97;338,97;375,84;375,84;375,84;375,84;375,84;375,84;375,84;375,84;375,84
13.04.2018;06 - 07;390,04;391,77;391,77;391,77;391,77;391,77;391,77;391,77;391,77;387,45;391,77;391,77;391,77;391,77;391,77;391,77;391,77
13.04.2018;07 - 08;411,74;420,96;420,96;420,96;420,96;420,96;403,48;420,96;420,96;403,48;420,96;420,96;420,96;420,96;420,96;420,96;420,96
13.04.2018;08 - 09;412,12;446,68;446,68;446,68;446,68;467,04;402,04;446,68;402,04;402,04;402,04;446,68;446,68;446,68;467,04;467,04;467,04
13.04.2018;09 - 10;406,56;432,57;432,57;432,57;432,57;432,57;395,9;432,57;395,9;395,9;395,9;432,57;432,57;432,57;432,57;432,57;432,57
13.04.2018;10 - 11;396,48;402,52;402,52;402,52;402,52;402,72;392,25;402,52;392,25;392,25;392,25;402,52;402,52;402,52;402,72;402,72;402,72
13.04.2018;11 - 12;388,51;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6;388,6
13.04.2018;12 - 13;380,83;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73
13.04.2018;13 - 14;374,68;375,93;375,93;375,93;375,93;375,93;353,56;375,93;375,93;375,93;375,93;375,93;375,93;375,93;375,93;375,93;375,93
13.04.2018;14 - 15;373,92;374,49;374,49;374,49;374,49;374,49;367,77;367,77;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49
13.04.2018;15 - 16;369,31;369,98;369,98;369,98;369,98;369,98;364,99;364,99;369,98;369,98;369,98;369,98;369,98;369,98;369,98;369,98;369,98
13.04.2018;16 - 17;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01;374,01
13.04.2018;17 - 18;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91;378,91
13.04.2018;18 - 19;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16;380,16
13.04.2018;19 - 20;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73;380,73
13.04.2018;20 - 21;379;379;379;379;379;379;379;379;379;379;379;379;379;379;379;379;379
13.04.2018;21 - 22;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33;378,33
13.04.2018;22 - 23;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49;374,49
13.04.2018;23 - 00;364,41;362,11;362,11;362,11;362,11;362,11;362,11;362,11;365,56;365,56;365,56;365,56;365,56;365,08;358,94;358,94;358,94
14.04.2018;00 - 01;350,32;303,01;303,01;303,01;303,01;303,01;298,8;298,8;360,76;360,76;360,76;358,36;358,36;358,36;303,01;303,01;303,01
14.04.2018;01 - 02;345,15;279,64;279,64;279,64;279,64;279,64;279,64;279,64;359,61;359,61;359,61;356,35;356,35;356,35;279,64;279,64;279,64
14.04.2018;02 - 03;343,81;277,73;277,73;277,73;277,73;277,73;277,73;277,73;357,5;357,5;357,5;355,4;355,4;355,4;277,73;277,73;277,73
14.04.2018;03 - 04;344,76;286,54;286,54;286,54;286,54;286,54;286,54;286,54;356,64;356,64;356,64;355,87;355,87;355,87;286,54;286,54;286,54
14.04.2018;04 - 05;347,64;322,45;322,45;322,45;322,45;322,45;286,15;286,15;356,26;356,26;356,26;356,26;356,26;356,26;322,45;322,45;322,45
14.04.2018;05 - 06;353,77;314,12;314,12;314,12;314,12;314,12;306,74;306,74;362,29;362,29;362,29;357,02;357,02;357,02;314,12;314,12;314,12
14.04.2018;06 - 07;361,14;353,67;353,67;353,67;353,67;353,67;343,23;343,23;366,98;366,98;366,98;358,75;358,75;358,75;353,67;353,67;353,67
14.04.2018;07 - 08;371,96;372,63;372,63;372,63;372,63;372,63;367,84;367,84;372,63;372,63;372,63;372,63;372,63;372,63;372,63;372,63;372,63
14.04.2018;08 - 09;380,39;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58;380,58
14.04.2018;09 - 10;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31;382,31
14.04.2018;10 - 11;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83;381,83
14.04.2018;11 - 12;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87;380,87
14.04.2018;12 - 13;378;378;378;378;378;378;378;378;378;378;378;378;378;378;378;378;378
14.04.2018;13 - 14;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84;374,84
14.04.2018;14 - 15;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11;373,11
14.04.2018;15 - 16;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25;372,25
14.04.2018;16 - 17;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07;374,07
14.04.2018;17 - 18;375,41;376,75;376,75;376,75;376,75;376,75;334,71;376,75;376,75;376,75;376,75;376,75;376,75;376,75;376,75;376,75;376,75
14.04.2018;18 - 19;385,27;383,55;383,55;383,55;383,55;383,55;405,58;383,55;383,55;383,55;383,55;383,55;383,55;383,55;383,55;383,55;383,55
14.04.2018;19 - 20;396,19;392,17;392,17;392,17;392,17;392,17;412,09;412,09;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17
14.04.2018;20 - 21;396,67;392,94;392,94;392,94;392,94;392,94;411,8;411,8;392,94;392,94;392,94;392,94;392,94;392,94;392,94;392,94;392,94
14.04.2018;21 - 22;396,1;393,99;393,99;393,99;393,99;393,99;396,86;396,86;393,99;393,99;393,99;393,99;393,99;393,99;393,99;393,99;393,99
14.04.2018;22 - 23;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17;392,17
14.04.2018;23 - 00;383,17;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98;382,98
15.04.2018;00 - 01;378,56;379,72;379,72;379,72;379,72;379,72;345,55;345,55;379,72;379,72;379,72;379,72;379,72;379,72;379,72;379,72;379,72
15.04.2018;01 - 02;375,97;377,22;377,22;377,22;377,22;377,22;303,22;303,22;377,22;377,22;377,22;377,22;377,22;377,22;377,22;377,22;377,22
15.04.2018;02 - 03;370,98;374,05;374,05;374,05;374,05;374,05;294,96;294,96;374,05;374,05;374,05;374,05;374,05;374,05;374,05;374,05;374,05
15.04.2018;03 - 04;370,5;373,48;373,48;373,48;373,48;373,48;279,89;279,89;373,48;373,48;373,48;373,48;373,48;373,48;373,48;373,48;373,48
15.04.2018;04 - 05;371,46;374,53;374,53;374,53;374,53;374,53;276,24;276,24;374,53;374,53;374,53;374,53;374,53;374,53;374,53;374,53;374,53
15.04.2018;05 - 06;372,13;374,15;374,15;374,15;374,15;374,15;364,26;364,26;374,15;374,15;374,15;374,15;374,15;374,15;374,15;374,15;374,15
15.04.2018;06 - 07;375,49;375,4;375,4;375,4;375,4;375,4;372,9;372,9;375,4;375,4;375,4;375,4;375,4;375,4;375,4;375,4;375,4
15.04.2018;07 - 08;379,72;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43;379,43
15.04.2018;08 - 09;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5;382,5
15.04.2018;09 - 10;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19;385,19
15.04.2018;10 - 11;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41;389,41
15.04.2018;11 - 12;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11;387,11
15.04.2018;12 - 13;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88;382,88
15.04.2018;13 - 14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14;379,14
15.04.2018;14 - 15;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99
15.04.2018;15 - 16;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51;377,51
15.04.2018;16 - 17;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08;378,08
15.04.2018;17 - 18;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48;380,48
15.04.2018;18 - 19;381,54;381,64;381,64;381,64;381,64;381,64;375,3;381,64;381,64;381,64;381,64;381,64;381,64;381,64;381,64;381,64;381,64
15.04.2018;19 - 20;398,15;395,17;395,17;395,17;395,17;395,17;401,51;395,17;395,17;395,17;395,17;395,17;395,17;395,17;395,17;395,17;395,17
15.04.2018;20 - 21;407,94;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84;407,84
15.04.2018;21 - 22;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55;400,55
15.04.2018;22 - 23;387,2;387,01;387,01;387,01;387,01;387,01;389,7;387,01;387,01;387,01;387,01;387,01;387,01;387,01;387,01;387,01;387,01
15.04.2018;23 - 00;376,07;376,07;376,07;376,07;376,07;376,07;373,38;376,07;376,07;376,07;376,07;376,07;376,07;376,07;376,07;376,07;376,07
16.04.2018;00 - 01;371,75;371,94;371,94;371,94;371,94;371,94;371,17;371,17;371,94;371,94;371,94;371,94;371,94;371,94;371,94;371,94;371,94
16.04.2018;01 - 02;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43;367,43
16.04.2018;02 - 03;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28;366,28
16.04.2018;03 - 04;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2;368,2
16.04.2018;04 - 05;371,75;374,63;374,63;374,63;374,63;374,63;363,98;363,98;374,63;374,63;374,63;374,63;374,63;374,63;374,63;374,63;374,63
16.04.2018;05 - 06;389,12;393,25;393,25;393,25;393,25;393,25;358,98;364,26;393,25;393,25;393,25;393,25;393,25;393,25;393,25;393,25;393,25
16.04.2018;06 - 07;431,26;447,77;447,77;447,77;447,77;447,77;453,05;447,77;408,22;408,22;408,22;447,77;447,77;447,77;447,77;447,77;447,77
16.04.2018;07 - 08;532,91;538,48;538,48;538,48;538,48;538,48;538,48;538,48;502,29;502,29;502,29;538,48;538,48;538,48;538,48;538,48;538,48
16.04.2018;08 - 09;616,8;623,81;623,81;623,81;623,81;623,81;623,81;623,81;554,7;554,7;554,7;623,81;623,81;623,81;623,81;623,81;623,81
16.04.2018;09 - 10;552,87;566,02;566,02;566,02;566,02;566,02;566,02;566,02;504,21;504,21;504,21;566,02;566,02;566,02;566,02;566,02;566,02
16.04.2018;10 - 11;513,33;535,02;535,02;535,02;535,02;535,02;535,02;535,02;472,25;472,25;472,25;535,02;535,02;535,02;535,02;535,02;535,02
16.04.2018;11 - 12;480,88;508,43;508,43;508,43;508,43;508,43;508,43;508,43;445,85;445,85;445,85;508,43;508,43;508,43;508,43;508,43;508,43
16.04.2018;12 - 13;480,6;497,3;497,3;497,3;497,3;497,3;497,3;497,3;438,17;438,17;438,17;497,3;497,3;497,3;497,3;497,3;497,3
16.04.2018;13 - 14;461,5;479,83;479,83;479,83;479,83;479,83;479,83;479,83;431,74;431,74;431,74;479,83;479,83;479,83;479,83;479,83;479,83
16.04.2018;14 - 15;439,32;444,41;444,41;444,41;444,41;444,41;444,41;444,41;428,48;428,48;428,48;444,41;444,41;444,41;444,41;444,41;444,41
16.04.2018;15 - 16;431,36;439,52;439,52;439,52;439,52;439,52;439,52;439,52;425,89;425,89;425,89;439,52;439,52;439,52;439,52;439,52;439,52
16.04.2018;16 - 17;425,5;430,11;430,11;430,11;430,11;430,11;427,23;430,11;421,95;421,95;421,95;430,11;430,11;430,11;430,11;430,11;430,11
16.04.2018;17 - 18;431,36;439,04;439,04;439,04;439,04;439,04;439,04;439,04;417,92;417,92;417,92;439,04;439,04;439,04;439,04;439,04;439,04
16.04.2018;18 - 19;456,31;465,43;465,43;465,43;465,43;465,43;465,43;465,43;416,48;416,48;416,48;465,43;465,43;465,43;465,43;465,43;465,43
16.04.2018;19 - 20;476,57;507,18;507,18;507,18;507,18;507,18;507,18;507,18;418,78;418,78;418,78;507,18;507,18;507,18;507,18;507,18;507,18
16.04.2018;20 - 21;483,28;527,92;527,92;527,92;527,92;527,92;527,92;527,92;425,69;425,69;425,69;527,92;527,92;527,92;527,92;527,92;527,92
16.04.2018;21 - 22;457,18;461,5;461,5;461,5;461,5;461,5;461,5;461,5;431,45;431,45;431,45;461,5;461,5;461,5;461,5;461,5;461,5
16.04.2018;22 - 23;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14;422,14
16.04.2018;23 - 00;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82;398,82
17.04.2018;00 - 01;383,64;385,27;385,27;385,27;385,27;385,27;354,57;385,27;385,27;385,27;385,27;385,27;385,27;385,27;385,27;385,27;385,27
17.04.2018;01 - 02;379,61;380,95;380,95;380,95;380,95;380,95;352,17;352,17;380,95;380,95;380,95;380,95;380,95;380,95;355,72;355,72;355,72
17.04.2018;02 - 03;376,73;378,08;378,08;378,08;378,08;378,08;350,16;350,16;378,08;378,08;378,08;378,08;378,08;378,08;345,94;345,94;345,94
17.04.2018;03 - 04;374,14;375,39;375,39;375,39;375,39;375,39;340,57;340,57;375,39;375,39;375,39;375,39;375,39;375,39;345,84;345,84;345,84
17.04.2018;04 - 05;374,53;375,87;375,87;375,87;375,87;375,87;344,5;344,5;375,87;375,87;375,87;375,87;375,87;375,87;347,38;347,38;347,38
17.04.2018;05 - 06;379,71;381,43;381,43;381,43;381,43;381,43;338,07;363,11;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43;381,43
17.04.2018;06 - 07;419,9;432,95;432,95;432,95;432,95;432,95;457,99;432,95;411,84;411,84;411,84;432,95;432,95;432,95;432,95;432,95;432,95
17.04.2018;07 - 08;508,35;526,49;526,49;526,49;526,49;526,49;526,49;526,49;445,81;445,81;445,81;526,49;526,49;526,49;526,49;526,49;526,49
17.04.2018;08 - 09;504,52;537,23;537,23;537,23;537,23;537,23;537,23;537,23;442,83;442,83;442,83;537,23;537,23;537,23;537,23;537,23;537,23
17.04.2018;09 - 10;480,44;498,19;498,19;498,19;498,19;498,19;498,19;498,19;437,27;437,27;437,27;498,19;498,19;498,19;498,19;498,19;498,19
17.04.2018;10 - 11;448,2;462,88;462,88;462,88;462,88;462,88;451,37;462,88;428,44;428,44;428,44;462,88;462,88;462,88;462,88;462,88;462,88
17.04.2018;11 - 12;418,75;441,78;441,78;441,78;441,78;441,78;409,73;441,78;408,2;408,2;408,2;441,78;441,78;441,78;441,78;441,78;441,78
17.04.2018;12 - 13;407,05;430,94;430,94;430,94;430,94;438,71;377,79;430,94;402,25;402,25;402,25;430,94;430,94;430,94;438,71;438,71;438,71
17.04.2018;13 - 14;402,63;410,12;410,12;410,12;410,12;433,43;400,81;410,12;400,81;400,81;400,81;410,12;410,12;410,12;433,43;433,43;433,43
17.04.2018;14 - 15;388,34;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38;387,38
17.04.2018;15 - 16;383,74;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45;383,45
17.04.2018;16 - 17;392,95;393,14;393,14;393,14;393,14;393,14;369,35;393,14;393,14;393,14;393,14;393,14;393,14;393,14;393,14;393,14;393,14
17.04.2018;17 - 18;412,13;418,75;418,75;418,75;418,75;418,75;418,75;418,75;407,34;407,34;407,34;418,75;418,75;418,75;418,75;418,75;418,75
17.04.2018;18 - 19;438,71;470,94;470,94;470,94;470,94;470,94;483,22;483,22;412,04;412,04;412,04;470,94;470,94;470,94;470,94;470,94;470,94
17.04.2018;19 - 20;440,15;480,44;480,44;480,44;480,44;480,44;480,44;480,44;408,97;408,97;408,97;480,44;480,44;480,44;480,44;480,44;480,44
17.04.2018;20 - 21;421,82;425,08;425,08;425,08;425,08;425,08;425,08;425,08;413,57;413,57;413,57;425,08;425,08;425,08;425,08;425,08;425,08
17.04.2018;21 - 22;409,45;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35;409,35
17.04.2018;22 - 23;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99;398,99
17.04.2018;23 - 00;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11;382,11
18.04.2018;00 - 01;370,12;372,05;372,05;372,05;372,05;372,05;321,4;372,05;372,05;372,05;372,05;372,05;372,05;372,05;372,05;372,05;372,05
18.04.2018;01 - 02;362,32;363,96;363,96;363,96;363,96;363,96;319,47;319,47;363,96;363,96;363,96;363,96;363,96;363,96;363,96;363,96;363,96
18.04.2018;02 - 03;354,81;356,45;356,45;356,45;356,45;356,45;313,31;313,31;356,45;356,45;356,45;356,45;356,45;356,45;356,45;356,45;356,45
18.04.2018;03 - 04;350,67;351,83;351,83;351,83;351,83;351,83;317,74;317,74;351,83;351,83;351,83;351,83;351,83;351,83;351,83;351,83;351,83
18.04.2018;04 - 05;350,48;350,67;350,67;350,67;350,67;350,67;320,63;320,63;350,67;350,67;350,67;350,67;350,67;350,67;350,67;350,67;350,67
18.04.2018;05 - 06;366,36;367,42;367,42;367,42;367,42;367,42;343,26;367,42;367,42;367,42;367,42;367,42;367,42;367,42;367,42;367,42;367,42
18.04.2018;06 - 07;409,98;407,38;407,38;407,38;407,38;410,75;431,65;407,38;404,11;404,11;404,11;407,38;407,38;407,38;410,75;410,75;410,75
18.04.2018;07 - 08;496,83;498,18;498,18;498,18;498,18;498,18;515,03;515,03;498,18;498,18;498,18;498,18;498,18;498,18;498,18;498,18;498,18
18.04.2018;08 - 09;548,34;533,71;533,71;533,71;533,71;553,45;533,71;533,71;533,71;533,71;533,71;533,71;533,71;533,71;553,45;553,45;553,45
18.04.2018;09 - 10;471,7;452,54;452,54;452,54;452,54;482,29;452,54;452,54;452,54;452,54;452,54;452,54;452,54;452,54;482,29;482,29;482,29
