Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;EE;LV;LV;LT;LT;AT;AT;BE;BE;DE-LU;DE-LU;FR;FR;NL;NL
12.06.2020;22 - 23;16,55;15,8;15,8;15,8;15,8;37,79;271,81;271,81;15,8;15,8;15,8;15,8;15,8;15,8;;406,01;;406,01;;406,01;;;;;;;;;;
12.06.2020;23 - 00;15,48;15,16;15,16;15,16;15,16;15,16;221,85;221,85;15,16;15,16;15,16;15,16;15,16;15,16;;245,98;;245,98;;245,98;;;;;;;;;;
13.06.2020;00 - 01;15,61;15,17;15,17;15,17;15,17;15,17;227,39;227,39;15,17;15,17;15,17;15,17;15,17;15,17;;448,28;;448,28;;448,28;;;;;;;;;;
13.06.2020;01 - 02;15,28;13,11;13,11;13,11;13,11;13,11;210,7;210,7;13,11;13,11;13,11;13,11;13,11;13,11;;325,7;;325,7;;325,7;;;;;;;;;;
13.06.2020;02 - 03;14,42;12,14;12,14;12,14;12,14;12,14;202,68;202,68;12,14;12,14;12,14;12,14;12,14;12,14;;239,53;;239,53;;239,53;;;;;;;;;;
13.06.2020;03 - 04;13,33;11,16;11,16;11,16;11,16;11,16;203,76;203,76;11,16;11,16;11,16;11,16;11,16;11,16;;239,31;;239,31;;239,31;;;;;;;;;;
13.06.2020;04 - 05;13,22;11,06;11,06;11,06;11,06;11,06;205,93;205,93;11,06;11,06;11,06;11,06;11,06;11,06;;11,06;;11,06;;11,06;;;;;;;;;;
13.06.2020;05 - 06;14,85;12,57;12,57;12,57;12,57;12,57;204,85;204,85;12,57;12,57;12,57;12,57;12,57;12,57;;238,77;;238,77;;238,77;;;;;;;;;;
13.06.2020;06 - 07;15,72;15,28;15,28;15,28;15,28;15,28;209,51;209,51;15,28;15,28;15,28;15,28;15,28;15,28;;260,34;;260,34;;260,34;;;;;;;;;;
13.06.2020;07 - 08;15,72;16,04;16,04;16,04;16,04;16,04;215,25;215,25;12,9;12,9;12,9;16,04;16,04;16,04;;197,91;;197,91;;197,91;;;;;;;;;;
13.06.2020;08 - 09;16,15;22,65;22,65;22,65;22,65;22,65;216,77;216,77;13,22;13,22;13,22;22,65;22,65;22,65;;358,43;;358,43;;358,43;;;;;;;;;;
13.06.2020;09 - 10;18,21;30,46;30,46;30,46;30,46;30,46;207,02;207,02;15,17;15,17;15,17;30,46;30,46;30,46;;504,32;;504,32;;504,32;;;;;;;;;;
13.06.2020;10 - 11;18,64;26,66;26,66;26,66;26,66;106,65;200,51;200,51;15,39;15,39;15,39;26,66;26,66;26,66;;358,75;;358,75;;358,75;;;;;;;;;;
13.06.2020;11 - 12;17,99;24,06;24,06;24,06;24,06;97,65;196,29;196,29;15,39;15,39;15,39;24,06;24,06;24,06;;358,32;;358,32;;358,32;;;;;;;;;;
13.06.2020;12 - 13;16,8;21,79;21,79;21,79;21,79;21,79;162,58;178,51;15,39;15,39;15,39;21,79;21,79;21,79;;358,21;;358,21;;358,21;;;;;;;;;;
13.06.2020;13 - 14;16,15;20,27;20,27;20,27;20,27;20,27;161,49;176,13;15,28;15,28;15,28;20,27;20,27;20,27;;358,1;;358,1;;358,1;;;;;;;;;;
13.06.2020;14 - 15;16,04;18,21;18,21;18,21;18,21;18,21;165,83;172,22;15,17;15,17;15,17;18,21;18,21;18,21;;357,89;;357,89;;357,89;;;;;;;;;;
13.06.2020;15 - 16;16,04;16,37;16,37;16,37;16,37;16,37;171,68;171,68;15,28;15,28;15,28;16,37;16,37;16,37;;357,89;;357,89;;357,89;;;;;;;;;;
13.06.2020;16 - 17;16,15;17,45;17,45;17,45;17,45;26,99;189,67;189,67;15,17;15,17;15,17;17,45;17,45;17,45;;358,1;;358,1;;358,1;;;;;;;;;;
13.06.2020;17 - 18;17,88;21,35;21,35;21,35;21,35;98,41;200,51;200,51;15,28;15,28;15,28;21,35;21,35;21,35;;231,08;;231,08;;231,08;;;;;;;;;;
13.06.2020;18 - 19;18,97;23,3;23,3;23,3;23,3;124,32;237,69;237,69;15,28;15,28;15,28;23,3;23,3;23,3;;262,07;;262,07;;262,07;;;;;;;;;;
13.06.2020;19 - 20;16,58;19,62;19,62;19,62;19,62;29,37;269,55;269,55;15,28;15,28;15,28;19,62;19,62;19,62;;358,21;;358,21;;358,21;;;;;;;;;;
13.06.2020;20 - 21;15,93;15,93;15,93;15,93;15,93;15,93;281,37;281,37;15,07;15,07;15,07;15,93;15,93;15,93;;358,54;;358,54;;358,54;;;;;;;;;;
13.06.2020;21 - 22;15,61;15,28;15,28;15,28;15,28;15,28;264,68;264,68;13,87;13,87;13,87;15,28;15,28;15,28;;368,08;;368,08;;368,08;;;;;;;;;;
13.06.2020;22 - 23;15,28;13,22;13,22;13,22;13,22;13,22;269,34;269,34;13,22;13,22;13,22;13,22;13,22;13,22;;479,06;;479,06;;479,06;;;;;;;;;;
13.06.2020;23 - 00;15,07;12,36;12,36;12,36;12,36;12,36;249,94;249,94;12,36;12,36;12,36;12,36;12,36;12,36;;160,52;;160,52;;160,52;;;;;;;;;;
14.06.2020;00 - 01;14,17;13,52;13,52;13,52;13,52;13,52;13,52;203,61;13,52;13,52;13,52;13,52;13,52;13,52;;13,52;;13,52;;13,52;;;;;;;;;;
14.06.2020;01 - 02;11,21;10,77;10,77;10,77;10,77;10,77;10,77;43,51;10,77;10,77;10,77;10,77;10,77;10,77;;10,77;;10,77;;10,77;;;;;;;;;;
14.06.2020;02 - 03;9,56;8,68;8,68;8,68;8,68;8,68;8,68;36,59;8,68;8,68;8,68;8,68;8,68;8,68;;8,68;;8,68;;8,68;;;;;;;;;;
14.06.2020;03 - 04;5,93;5,49;5,49;5,49;5,49;5,49;5,49;40,66;5,49;5,49;5,49;5,49;5,49;5,49;;242,4;;242,4;;242,4;;;;;;;;;;
14.06.2020;04 - 05;5,27;4,94;4,94;4,94;4,94;4,94;4,94;163,06;4,94;4,94;4,94;4,94;4,94;4,94;;242,4;;242,4;;242,4;;;;;;;;;;
14.06.2020;05 - 06;9,56;8,79;8,79;8,79;8,79;8,79;8,79;154,27;8,79;8,79;8,79;8,79;8,79;8,79;;242,62;;242,62;;242,62;;;;;;;;;;
14.06.2020;06 - 07;13,74;13,41;13,41;13,41;13,41;13,41;13,41;164,16;13,41;13,41;13,41;13,41;13,41;13,41;;308,21;;308,21;;308,21;;;;;;;;;;
14.06.2020;07 - 08;15,82;18,24;18,24;18,24;18,24;18,24;18,24;168,12;14,61;14,61;14,61;18,24;18,24;18,24;;362,82;;362,82;;362,82;;;;;;;;;;
14.06.2020;08 - 09;16,48;42,52;42,52;42,52;42,52;42,52;164,82;164,82;12,64;12,64;12,64;29,56;29,56;29,56;;42,52;;42,52;;42,52;;;;;;;;;;
14.06.2020;09 - 10;18,46;50,87;50,87;50,87;50,87;50,87;73,62;203,72;14,39;14,39;14,39;31,21;31,21;31,21;;363,48;;363,48;;363,48;;;;;;;;;;
14.06.2020;10 - 11;20,44;51,75;51,75;51,75;51,75;51,75;51,75;209,54;15,38;15,38;15,38;32,74;32,74;32,74;;454,68;;454,68;;454,68;;;;;;;;;;
14.06.2020;11 - 12;20,11;49,78;49,78;49,78;49,78;49,78;49,78;227,89;15,49;15,49;15,49;32,85;32,85;32,85;;454,9;;454,9;;454,9;;;;;;;;;;
14.06.2020;12 - 13;19,56;46,26;46,26;46,26;46,26;46,26;46,26;216,79;15,49;15,49;15,49;33,29;33,29;33,29;;454,9;;454,9;;454,9;;;;;;;;;;
14.06.2020;13 - 14;18,68;43,29;43,29;43,29;43,29;43,29;43,29;197,45;15,49;15,49;15,49;33,95;33,95;33,95;;363,48;;363,48;;363,48;;;;;;;;;;
14.06.2020;14 - 15;18,68;44,5;44,5;44,5;44,5;44,5;44,5;166,36;15,49;15,49;15,49;33,62;33,62;33,62;;363,15;;363,15;;363,15;;;;;;;;;;
14.06.2020;15 - 16;19,56;48,35;48,35;48,35;48,35;48,35;159,22;159,22;15,6;15,6;15,6;35,38;35,38;35,38;;159,66;;159,66;;159,66;;;;;;;;;;
14.06.2020;16 - 17;19,56;48,68;48,68;48,68;48,68;48,68;162,62;162,62;15,16;15,16;15,16;35,82;35,82;35,82;;362,82;;362,82;;362,82;;;;;;;;;;
14.06.2020;17 - 18;21,98;52,41;52,41;52,41;52,41;52,41;194,49;194,49;15,38;15,38;15,38;36,15;36,15;36,15;;454,9;;454,9;;454,9;;;;;;;;;;
14.06.2020;18 - 19;25,27;58,46;58,46;58,46;58,46;58,46;231,63;231,63;15,49;15,49;15,49;37,47;37,47;37,47;;457,76;;457,76;;457,76;;;;;;;;;;
14.06.2020;19 - 20;27,58;82,74;82,74;82,74;82,74;82,74;261,51;261,51;15,49;15,49;15,49;38,46;38,46;38,46;;481,38;;481,38;;481,38;;;;;;;;;;
14.06.2020;20 - 21;24,83;52,52;52,52;52,52;52,52;52,52;285,36;285,36;15,6;15,6;15,6;37,36;37,36;37,36;;469,3;;469,3;;469,3;;;;;;;;;;
14.06.2020;21 - 22;24,06;48,9;48,9;48,9;48,9;48,9;284,26;284,26;15,6;15,6;15,6;37,03;37,03;37,03;;462,27;;462,27;;462,27;;;;;;;;;;
14.06.2020;22 - 23;22,31;43,4;43,4;43,4;43,4;43,4;306,68;306,68;15,82;15,82;15,82;33,29;33,29;33,29;;458,97;;458,97;;458,97;;;;;;;;;;
14.06.2020;23 - 00;18,79;35,16;35,16;35,16;35,16;35,16;254,59;254,59;15,71;15,71;15,71;28,9;28,9;28,9;;242,72;;242,72;;242,72;;;;;;;;;;
15.06.2020;00 - 01;16,37;27,8;27,8;27,8;27,8;27,8;253,49;253,49;16,04;16,04;16,04;23,73;23,73;23,73;;456,88;;456,88;;456,88;;;;;;;;;;
15.06.2020;01 - 02;16,15;16,37;16,37;16,37;16,37;16,37;226,9;226,9;15,93;15,93;15,93;16,37;16,37;16,37;;242,72;;242,72;;242,72;;;;;;;;;;
15.06.2020;02 - 03;16,04;16,04;16,04;16,04;16,04;16,04;209,43;209,43;15,93;15,93;15,93;16,04;16,04;16,04;;16,04;;242,29;;242,29;;;;;;;;;;
15.06.2020;03 - 04;16,04;15,93;15,93;15,93;15,93;15,93;198;198;15,93;15,93;15,93;15,93;15,93;15,93;;15,93;;242,29;;242,29;;;;;;;;;;
15.06.2020;04 - 05;16,26;18,9;18,9;18,9;18,9;18,9;191,19;191,19;15,93;15,93;15,93;18,9;18,9;18,9;;242,4;;242,4;;242,4;;;;;;;;;;
15.06.2020;05 - 06;21,76;89,11;89,11;89,11;89,11;89,11;234,7;234,7;16,04;16,04;16,04;22,31;22,31;22,31;;433,81;;433,81;;433,81;;;;;;;;;;
15.06.2020;06 - 07;42,85;120,65;120,65;120,65;120,65;220,75;328,87;328,87;16,26;16,26;16,26;30,66;30,66;30,66;;538,08;;538,08;;538,08;;;;;;;;;;
15.06.2020;07 - 08;79,22;157,68;157,68;383,7;383,7;543,03;387,66;387,66;16,7;16,7;16,7;49,56;49,56;49,56;;543,03;;543,03;;543,03;;;;;;;;;;
15.06.2020;08 - 09;88,67;154,27;154,27;396,12;396,12;679,06;396,12;396,12;17,8;17,8;17,8;52,96;52,96;52,96;;679,06;;679,06;;679,06;;;;;;;;;;
15.06.2020;09 - 10;87,35;154,82;154,82;394,36;394,36;692,02;394,36;394,36;17,91;17,91;17,91;45,27;45,27;45,27;;692,02;;692,02;;692,02;;;;;;;;;;
15.06.2020;10 - 11;81,53;119,22;119,22;374,58;374,58;627,09;374,58;374,58;16,7;16,7;16,7;43,73;43,73;43,73;;627,09;;627,09;;627,09;;;;;;;;;;
15.06.2020;11 - 12;78,23;118,89;118,89;373,59;373,59;653,57;373,59;373,59;16,48;16,48;16,48;42,63;42,63;42,63;;653,57;;653,57;;653,57;;;;;;;;;;
15.06.2020;12 - 13;60,87;117,35;117,35;374,69;374,69;691,58;374,69;374,69;16,15;16,15;16,15;42,3;42,3;42,3;;691,58;;691,58;;691,58;;;;;;;;;;
15.06.2020;13 - 14;65,05;116,03;116,03;364,25;364,25;679,06;364,25;364,25;16,15;16,15;16,15;50,54;50,54;50,54;;679,06;;679,06;;679,06;;;;;;;;;;
15.06.2020;14 - 15;62,85;115,26;115,26;350,52;350,52;657,85;350,52;350,52;16,04;16,04;16,04;50,98;50,98;50,98;;657,85;;657,85;;657,85;;;;;;;;;;
15.06.2020;15 - 16;67,58;114,6;114,6;340,63;340,63;491,93;340,63;340,63;15,93;15,93;15,93;43,29;43,29;43,29;;491,93;;491,93;;491,93;;;;;;;;;;
15.06.2020;16 - 17;60,98;113,51;113,51;327,33;327,33;508,3;335,35;335,35;15,93;15,93;15,93;41,86;41,86;41,86;;508,3;;508,3;;508,3;;;;;;;;;;
15.06.2020;17 - 18;63,29;114,28;114,28;353,92;353,92;581,27;362,6;362,6;15,82;15,82;15,82;43,18;43,18;43,18;;581,27;;581,27;;581,27;;;;;;;;;;
15.06.2020;18 - 19;59,88;114,28;114,28;407,54;407,54;598,74;417,54;417,54;15,71;15,71;15,71;40;40;40;;598,74;;598,74;;598,74;;;;;;;;;;
15.06.2020;19 - 20;54,06;114,71;114,71;466,77;466,77;543,03;478,2;478,2;15,71;15,71;15,71;40;40;40;;543,03;;543,03;;543,03;;;;;;;;;;
15.06.2020;20 - 21;52,74;113,62;113,62;299,31;299,31;299,31;451,28;451,28;15,82;15,82;15,82;40,66;40,66;40,66;;527,75;;527,75;;527,75;;;;;;;;;;
15.06.2020;21 - 22;50,43;113,84;113,84;272,94;272,94;272,94;394,58;394,58;15,82;15,82;15,82;40;40;40;;542,26;;542,26;;542,26;;;;;;;;;;
15.06.2020;22 - 23;43,73;114,82;114,82;114,82;114,82;114,82;399,85;399,85;15,82;15,82;15,82;36,48;36,48;36,48;;570,61;;570,61;;570,61;;;;;;;;;;
15.06.2020;23 - 00;28,79;98,67;98,67;98,67;98,67;98,67;350,74;350,74;15,71;15,71;15,71;31,98;31,98;31,98;;544,89;;544,89;;544,89;;;;;;;;;;
16.06.2020;00 - 01;21,28;69,84;69,84;69,84;69,84;69,84;325,83;325,83;15,71;15,71;15,71;21,5;21,5;21,5;;440,3;;440,3;;440,3;;;;;;;;;;
16.06.2020;01 - 02;17,35;49,43;49,43;49,43;49,43;49,43;290,15;290,15;15,71;15,71;15,71;21,17;21,17;21,17;;49,43;;394,8;;394,8;;;;;;;;;;
16.06.2020;02 - 03;16,37;41,9;41,9;41,9;41,9;41,9;274,66;274,66;15,6;15,6;15,6;20,95;20,95;20,95;;41,9;;394,14;;394,14;;;;;;;;;;
16.06.2020;03 - 04;16,26;34,26;34,26;34,26;34,26;34,26;270,51;270,51;15,6;15,6;15,6;20,84;20,84;20,84;;34,26;;251,96;;251,96;;;;;;;;;;
16.06.2020;04 - 05;16,26;35,46;35,46;35,46;35,46;35,46;265,6;265,6;15,6;15,6;15,6;20,84;20,84;20,84;;35,46;;251,85;;251,85;;;;;;;;;;
16.06.2020;05 - 06;21,82;72,24;72,24;72,24;72,24;72,24;273,89;273,89;15,6;15,6;15,6;21,17;21,17;21,17;;72,24;;437,68;;437,68;;;;;;;;;;
16.06.2020;06 - 07;44,52;152,22;152,22;152,22;152,22;152,22;339,69;339,69;15,82;15,82;15,82;32,85;32,85;32,85;;515,59;;515,59;;515,59;;;;;;;;;;
16.06.2020;07 - 08;79,33;194,12;194,12;408,87;408,87;421,2;418,91;418,91;16,26;16,26;16,26;40,48;40,48;40,48;;520,5;;520,5;;520,5;;;;;;;;;;
16.06.2020;08 - 09;85,99;184,19;184,19;500,86;500,86;645,44;500,86;500,86;16,59;16,59;16,59;42,99;42,99;42,99;;645,44;;645,44;;645,44;;;;;;;;;;
16.06.2020;09 - 10;86,31;185,07;185,07;451,65;451,65;675,23;451,65;451,65;16,91;16,91;16,91;42,67;42,67;42,67;;675,23;;675,23;;675,23;;;;;;;;;;
16.06.2020;10 - 11;86,1;185,72;185,72;429,06;429,06;664,1;429,06;429,06;16,91;16,91;16,91;42,45;42,45;42,45;;664,1;;664,1;;664,1;;;;;;;;;;
16.06.2020;11 - 12;82,71;173,17;173,17;439,86;439,86;703,61;439,86;439,86;16,8;16,8;16,8;40,92;40,92;40,92;;703,61;;703,61;;703,61;;;;;;;;;;
16.06.2020;12 - 13;79,55;172,74;172,74;422,84;422,84;709,06;422,84;422,84;17,02;17,02;17,02;39,83;39,83;39,83;;709,06;;709,06;;709,06;;;;;;;;;;
16.06.2020;13 - 14;75,29;172,96;172,96;381,59;381,59;702,95;381,59;381,59;16,7;16,7;16,7;38,63;38,63;38,63;;702,95;;702,95;;702,95;;;;;;;;;;
16.06.2020;14 - 15;75,18;174,37;174,37;351,48;351,48;675,02;351,48;351,48;16,7;16,7;16,7;38,08;38,08;38,08;;675,02;;675,02;;675,02;;;;;;;;;;
16.06.2020;15 - 16;54,89;168,04;168,04;328,67;328,67;328,67;336,74;336,74;16,04;16,04;16,04;36,99;36,99;36,99;;437,57;;437,57;;437,57;;;;;;;;;;
16.06.2020;16 - 17;52,16;167,5;167,5;326,49;326,49;326,49;334,56;334,56;15,93;15,93;15,93;35,79;35,79;35,79;;488,09;;488,09;;488,09;;;;;;;;;;
16.06.2020;17 - 18;47,69;160,62;160,62;359,22;359,22;359,22;368,06;368,06;15,82;15,82;15,82;35,46;35,46;35,46;;487,88;;487,88;;487,88;;;;;;;;;;
16.06.2020;18 - 19;52,6;179,39;179,39;408,11;408,11;565,24;418,15;418,15;15,71;15,71;15,71;34,7;34,7;34,7;;565,24;;565,24;;565,24;;;;;;;;;;
16.06.2020;19 - 20;50,41;173,83;173,83;381,59;381,59;594,16;468,23;468,23;15,71;15,71;15,71;34,26;34,26;34,26;;594,16;;594,16;;594,16;;;;;;;;;;
16.06.2020;20 - 21;43,43;177,43;177,43;177,43;177,43;177,43;443,68;443,68;15,6;15,6;15,6;34,7;34,7;34,7;;552,47;;552,47;;552,47;;;;;;;;;;
16.06.2020;21 - 22;41,03;152,55;152,55;152,55;152,55;152,55;410,95;410,95;15,71;15,71;15,71;34,37;34,37;34,37;;437,03;;437,03;;437,03;;;;;;;;;;
16.06.2020;22 - 23;31,75;110,87;110,87;110,87;110,87;110,87;381,05;381,05;15,82;15,82;15,82;32,3;32,3;32,3;;394,91;;394,91;;394,91;;;;;;;;;;
16.06.2020;23 - 00;22,15;98,97;98,97;98,97;98,97;98,97;337,62;337,62;15,71;15,71;15,71;27,17;27,17;27,17;;252,94;;252,94;;252,94;;;;;;;;;;
17.06.2020;00 - 01;23,04;61,37;61,37;61,37;61,37;61,37;345,08;345,08;15,83;15,83;15,83;21,43;21,43;21,43;;441,66;;441,66;;441,66;;;;;;;;;;
17.06.2020;01 - 02;20,78;51,68;51,68;51,68;259,16;51,68;327,1;327,1;15,61;15,61;15,61;20,56;20,56;20,56;;259,16;;259,16;;259,16;;;;;;;;;;
17.06.2020;02 - 03;20,78;54,05;54,05;54,05;258,52;54,05;302,55;302,55;15,5;15,5;15,5;16,15;16,15;16,15;;258,52;;258,52;;258,52;;;;;;;;;;
17.06.2020;03 - 04;20,78;62,77;62,77;62,77;226,97;62,77;289,85;289,85;15,5;15,5;15,5;16,04;16,04;16,04;;226,97;;226,97;;226,97;;;;;;;;;;
17.06.2020;04 - 05;22,07;80,11;80,11;80,11;226,86;80,11;285,65;285,65;15,5;15,5;15,5;15,94;15,94;15,94;;80,11;;226,86;;226,86;;;;;;;;;;
17.06.2020;05 - 06;27,67;110,15;110,15;110,15;302,23;110,15;309,66;309,66;15,61;15,61;15,61;16,15;16,15;16,15;;302,23;;302,23;;302,23;;;;;;;;;;
17.06.2020;06 - 07;49,85;258,41;258,41;354,88;377,81;354,88;387,18;387,18;15,94;15,94;15,94;25,73;25,73;25,73;;377,81;;377,81;;377,81;;;;;;;;;;
17.06.2020;07 - 08;94,53;266,81;266,81;545,67;545,67;545,67;559,13;559,13;20,13;20,13;20,13;29,61;29,61;29,61;;545,67;;545,67;;545,67;;;;;;;;;;
17.06.2020;08 - 09;96,58;243,55;243,55;623,52;623,52;623,52;610,06;623,52;21,1;21,1;21,1;33,38;33,38;33,38;;623,52;;623,52;;623,52;;;;;;;;;;
17.06.2020;09 - 10;96,04;240,97;240,97;584,97;584,97;584,97;584,97;584,97;20,89;20,89;20,89;39,62;39,62;39,62;;584,97;;584,97;;584,97;;;;;;;;;;
17.06.2020;10 - 11;95,61;239,67;239,67;571,08;571,08;571,08;571,08;571,08;21;21;21;39,08;39,08;39,08;;571,08;;571,08;;571,08;;;;;;;;;;
17.06.2020;11 - 12;96,15;232,35;232,35;624,81;624,81;624,81;624,81;624,81;21,21;21,21;21,21;31,65;31,65;31,65;;624,81;;624,81;;624,81;;;;;;;;;;
17.06.2020;12 - 13;96,58;233,11;233,11;665,72;665,72;665,72;665,72;665,72;21,96;21,96;21,96;29,5;29,5;29,5;;665,72;;665,72;;665,72;;;;;;;;;;
17.06.2020;13 - 14;94,21;236,34;236,34;561,28;561,28;561,28;561,28;561,28;21,43;21,43;21,43;29,29;29,29;29,29;;625,46;;625,46;;625,46;;;;;;;;;;
17.06.2020;14 - 15;91,09;247,75;247,75;415,93;415,93;448,98;415,93;415,93;21,43;21,43;21,43;28,21;28,21;28,21;;607,47;;607,47;;607,47;;;;;;;;;;
17.06.2020;15 - 16;83,23;243,98;243,98;370,6;370,6;370,6;370,6;370,6;20,67;20,67;20,67;27,67;27,67;27,67;;370,6;;370,6;;370,6;;;;;;;;;;
17.06.2020;16 - 17;79,25;250,55;250,55;364,03;364,03;364,03;364,03;364,03;18,63;18,63;18,63;26,59;26,59;26,59;;377,06;;377,06;;377,06;;;;;;;;;;
17.06.2020;17 - 18;69,02;155,37;155,37;431,33;431,33;431,33;431,33;432,73;17,87;17,87;17,87;27,13;27,13;27,13;;431,33;;431,33;;431,33;;;;;;;;;;
17.06.2020;18 - 19;51,04;166,13;166,13;490,76;490,76;490,76;490,76;533,72;16,47;16,47;16,47;26,7;26,7;26,7;;490,76;;490,76;;490,76;;;;;;;;;;
17.06.2020;19 - 20;50,39;163,12;163,12;509,6;509,6;509,6;509,6;509,6;16,26;16,26;16,26;26,7;26,7;26,7;;509,6;;509,6;;509,6;;;;;;;;;;
17.06.2020;20 - 21;48,99;167,43;167,43;444,78;444,78;444,78;455,66;455,66;16,15;16,15;16,15;26,59;26,59;26,59;;444,78;;444,78;;444,78;;;;;;;;;;
17.06.2020;21 - 22;46,3;169,26;169,26;417,33;417,33;417,33;427,56;427,56;16,04;16,04;16,04;26,38;26,38;26,38;;417,33;;417,33;;417,33;;;;;;;;;;
17.06.2020;22 - 23;43,93;188,75;188,75;242,69;384,49;242,69;393,96;393,96;16,04;16,04;16,04;25,41;25,41;25,41;;384,49;;384,49;;384,49;;;;;;;;;;
17.06.2020;23 - 00;31,87;147,51;147,51;147,51;232,78;147,51;341,31;341,31;15,83;15,83;15,83;24,23;24,23;24,23;;232,78;;232,78;;232,78;;;;;;;;;;
18.06.2020;00 - 01;35,41;150,01;150,01;150,01;150,01;150,01;297,65;297,65;15,67;15,67;15,67;16,52;16,52;16,52;;150,01;;150,01;;150,01;;;;;;;;;;
18.06.2020;01 - 02;29,08;124,79;124,79;124,79;124,79;124,79;271,04;271,04;15,45;15,45;15,45;16,1;16,1;16,1;;124,79;;124,79;;124,79;;;;;;;;;;
18.06.2020;02 - 03;26,29;106,12;106,12;106,12;106,12;106,12;252,26;252,26;15,34;15,34;15,34;15,88;15,88;15,88;;106,12;;106,12;;106,12;;;;;;;;;;
18.06.2020;03 - 04;25,54;104,72;104,72;104,72;104,72;104,72;244,86;244,86;15,24;15,24;15,24;15,77;15,77;15,77;;104,72;;104,72;;104,72;;;;;;;;;;
18.06.2020;04 - 05;25,32;103,33;103,33;103,33;103,33;103,33;245,93;245,93;15,24;15,24;15,24;15,77;15,77;15,77;;103,33;;103,33;;103,33;;;;;;;;;;
18.06.2020;05 - 06;34,23;147,22;147,22;147,22;147,22;147,22;260,85;260,85;15,34;15,34;15,34;15,99;15,99;15,99;;147,22;;147,22;;147,22;;;;;;;;;;
18.06.2020;06 - 07;50,97;152,04;152,04;309,67;309,67;309,67;309,67;309,67;15,88;15,88;15,88;21,78;21,78;21,78;;309,67;;309,67;;309,67;;;;;;;;;;
18.06.2020;07 - 08;63,74;155,05;155,05;409,78;409,78;409,78;409,78;409,78;17,81;17,81;17,81;26,18;26,18;26,18;;409,78;;409,78;;409,78;;;;;;;;;;
18.06.2020;08 - 09;79,94;148,83;148,83;667,73;667,73;667,73;667,73;667,73;17,7;17,7;17,7;32,4;32,4;32,4;;667,73;;667,73;;667,73;;;;;;;;;;
18.06.2020;09 - 10;76,29;148,93;148,93;672,13;672,13;672,13;672,13;672,13;17,81;17,81;17,81;30,37;30,37;30,37;;672,13;;672,13;;672,13;;;;;;;;;;
18.06.2020;10 - 11;74,47;147;147;650,13;650,13;650,13;454,09;650,13;17,6;17,6;17,6;34,34;34,34;34,34;;650,13;;650,13;;650,13;;;;;;;;;;
18.06.2020;11 - 12;70,17;145,61;145,61;651,95;651,95;651,95;452,27;651,95;17,06;17,06;17,06;28,43;28,43;28,43;;651,95;;651,95;;651,95;;;;;;;;;;
18.06.2020;12 - 13;69,53;147,11;147,11;638,65;638,65;638,65;388,53;638,65;17,17;17,17;17,17;26,29;26,29;26,29;;638,65;;638,65;;638,65;;;;;;;;;;
18.06.2020;13 - 14;63,09;146,25;146,25;535,43;535,43;535,43;364,82;535,43;17,17;17,17;17,17;25,64;25,64;25,64;;535,43;;535,43;;535,43;;;;;;;;;;
18.06.2020;14 - 15;58,48;145,82;145,82;480,27;480,27;480,27;345,18;480,27;17,06;17,06;17,06;25;25;25;;480,27;;480,27;;480,27;;;;;;;;;;
18.06.2020;15 - 16;47,75;145,82;145,82;349,69;349,69;349,69;341,32;349,69;16,74;16,74;16,74;24,14;24,14;24,14;;349,69;;349,69;;349,69;;;;;;;;;;
18.06.2020;16 - 17;46,46;143,35;143,35;337,67;337,67;337,67;329,63;337,67;16,1;16,1;16,1;24,68;24,68;24,68;;337,67;;337,67;;337,67;;;;;;;;;;
18.06.2020;17 - 18;42,92;136,81;136,81;363,85;363,85;363,85;355,16;363,85;15,88;15,88;15,88;23,82;23,82;23,82;;375,66;;375,66;;375,66;;;;;;;;;;
18.06.2020;18 - 19;44,53;140,88;140,88;384,78;384,78;384,78;375,55;450,55;15,77;15,77;15,77;22,64;22,64;22,64;;408,71;;408,71;;408,71;;;;;;;;;;
18.06.2020;19 - 20;44,31;140,67;140,67;406,99;406,99;406,99;396,9;482,85;15,77;15,77;15,77;22,43;22,43;22,43;;429,95;;429,95;;429,95;;;;;;;;;;
18.06.2020;20 - 21;44,85;134,98;134,98;376,52;376,52;376,52;389,5;458,39;15,77;15,77;15,77;22,32;22,32;22,32;;376,52;;376,52;;376,52;;;;;;;;;;
18.06.2020;21 - 22;39,49;118,14;118,14;372,55;372,55;372,55;381,67;381,67;15,56;15,56;15,56;21,78;21,78;21,78;;375,98;;375,98;;375,98;;;;;;;;;;
18.06.2020;22 - 23;31,98;114,6;114,6;159,98;359,24;159,98;368,04;368,04;15,56;15,56;15,56;21,57;21,57;21,57;;375,87;;375,87;;375,87;;;;;;;;;;
18.06.2020;23 - 00;25;96,89;96,89;96,89;96,89;96,89;321,69;321,69;15,24;15,24;15,24;21,14;21,14;21,14;;232,84;;232,84;;232,84;;;;;;;;;;
19.06.2020;00 - 01;18,64;52,82;52,82;52,82;52,82;52,82;299,27;299,27;15,12;15,12;15,12;18,32;18,32;18,32;;52,82;;256,35;;256,35;;;;;;;;;;
