Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;EE;LV;LV;LT;LT;AT;AT;BE;BE;DE-LU;DE-LU;FR;FR;NL;NL
12.12.2019;17 - 18;411,48;383,58;383,58;528,99;528,99;528,99;528,99;528,99;416,66;416,66;416,66;383,58;383,58;383,58;;528,99;;528,99;;528,99;;;;;;;;;;
12.12.2019;18 - 19;408,94;385,4;385,4;477,44;477,44;477,44;477,44;477,44;414,83;414,83;414,83;385,4;385,4;385,4;;477,44;;477,44;;477,44;;;;;;;;;;
12.12.2019;19 - 20;394,13;386,01;386,01;396,46;407,73;396,46;409,55;409,55;396,46;396,46;396,46;386,01;386,01;386,01;;407,73;;407,73;;407,73;;;;;;;;;;
12.12.2019;20 - 21;382,76;382,56;382,56;382,56;382,56;382,56;390,48;382,56;382,56;382,56;382,56;382,56;382,56;382,56;;382,56;;382,56;;382,56;;;;;;;;;;
12.12.2019;21 - 22;374,34;374,54;374,54;374,54;374,54;374,54;366,63;374,54;374,54;374,54;374,54;374,54;374,54;374,54;;374,54;;374,54;;374,54;;;;;;;;;;
12.12.2019;22 - 23;365,11;365,41;365,41;365,41;365,41;365,41;355,87;365,41;365,41;365,41;365,41;365,41;365,41;365,41;;365,41;;365,41;;365,41;;;;;;;;;;
12.12.2019;23 - 00;352,52;351,2;351,2;351,2;351,2;351,2;347,75;351,2;357,7;357,7;357,7;351,2;351,2;351,2;;351,2;;351,2;;351,2;;;;;;;;;;
13.12.2019;00 - 01;339,09;330,58;330,58;330,58;330,58;330,58;292,12;330,58;355,28;355,28;355,28;330,58;330,58;330,58;;330,58;;330,58;;330,58;;;;;;;;;;
13.12.2019;01 - 02;333,82;318,64;318,64;318,64;318,64;318,64;287,67;318,64;353,76;353,76;353,76;318,64;318,64;318,64;;318,64;;318,64;;318,64;;;;;;;;;;
13.12.2019;02 - 03;325,83;311,35;311,35;311,35;311,35;311,35;236,25;236,25;353,36;353,36;353,36;311,35;311,35;311,35;;311,35;;311,35;;311,35;;;;;;;;;;
13.12.2019;03 - 04;323,9;310,64;310,64;310,64;310,64;310,64;114,07;114,07;353,36;353,36;353,36;310,64;310,64;310,64;;310,64;;310,64;;310,64;;;;;;;;;;
13.12.2019;04 - 05;338,28;334,94;334,94;334,94;334,94;334,94;164,48;164,48;352,25;352,25;352,25;334,94;334,94;334,94;;334,94;;334,94;;334,94;;;;;;;;;;
13.12.2019;05 - 06;357,81;359,23;359,23;359,23;359,23;370,06;253,56;253,56;359,23;359,23;359,23;359,23;359,23;359,23;;370,06;;370,06;;370,06;;;;;;;;;;
13.12.2019;06 - 07;369,25;367,93;367,93;367,93;367,93;482,72;332,31;367,93;367,93;367,93;367,93;367,93;367,93;367,93;;482,72;;482,72;;482,72;;;;;;;;;;
13.12.2019;07 - 08;386,66;384,13;384,13;384,13;384,13;514,6;400,83;384,13;384,13;384,13;384,13;384,13;384,13;384,13;;514,6;;514,6;;514,6;;;;;;;;;;
13.12.2019;08 - 09;395,77;386,36;386,36;397,69;434,64;509,64;434,64;434,64;397,69;397,69;397,69;386,36;386,36;386,36;;509,64;;509,64;;509,64;;;;;;;;;;
13.12.2019;09 - 10;399,11;386,46;386,46;401,94;401,94;509,64;401,94;401,94;401,94;401,94;401,94;386,46;386,46;386,46;;509,64;;509,64;;509,64;;;;;;;;;;
13.12.2019;10 - 11;390,3;386,26;386,26;393,85;393,85;393,85;393,85;393,85;393,85;393,85;393,85;386,26;386,26;386,26;;393,85;;393,85;;393,85;;;;;;;;;;
13.12.2019;11 - 12;387,27;385,85;385,85;389,8;389,8;389,8;389,8;389,8;389,8;389,8;389,8;385,85;385,85;385,85;;389,8;;389,8;;389,8;;;;;;;;;;
13.12.2019;12 - 13;390,91;386,36;386,36;391,01;391,01;509,34;391,01;391,01;391,01;391,01;391,01;386,36;386,36;386,36;;509,34;;509,34;;509,34;;;;;;;;;;
13.12.2019;13 - 14;390,3;386,96;386,96;390,2;390,2;463,39;390,2;390,2;390,2;390,2;390,2;386,96;386,96;386,96;;463,39;;463,39;;463,39;;;;;;;;;;
13.12.2019;14 - 15;387,17;385,45;385,45;385,45;385,45;497,6;385,45;385,45;385,45;385,45;385,45;385,45;385,45;385,45;;497,6;;497,6;;497,6;;;;;;;;;;
13.12.2019;15 - 16;391,32;386,56;386,56;391,11;391,11;510,05;391,11;391,11;391,11;391,11;391,11;386,56;386,56;386,56;;510,05;;510,05;;510,05;;;;;;;;;;
13.12.2019;16 - 17;395,47;386,15;386,15;397,29;444,96;509,54;397,29;444,96;397,29;397,29;397,29;386,15;386,15;386,15;;509,54;;509,54;;509,54;;;;;;;;;;
13.12.2019;17 - 18;399,01;384,64;384,64;402,25;502,66;509,34;402,25;502,66;402,25;402,25;402,25;384,64;384,64;384,64;;509,34;;509,34;;509,34;;;;;;;;;;
13.12.2019;18 - 19;394,35;384,53;384,53;394,66;461,46;462,78;423,61;461,46;394,66;394,66;394,66;384,53;384,53;384,53;;462,78;;462,78;;462,78;;;;;;;;;;
13.12.2019;19 - 20;387,47;384,23;384,23;389,8;389,8;389,8;389,8;389,8;389,8;389,8;389,8;384,23;384,23;384,23;;389,8;;389,8;;389,8;;;;;;;;;;
13.12.2019;20 - 21;379,07;378,56;378,56;378,56;378,56;378,56;391,11;391,11;378,56;378,56;378,56;378,56;378,56;378,56;;378,56;;378,56;;378,56;;;;;;;;;;
13.12.2019;21 - 22;369,86;369,55;369,55;369,55;369,55;369,55;369,55;369,55;370,26;370,26;370,26;369,55;369,55;369,55;;369,55;;369,55;;369,55;;;;;;;;;;
13.12.2019;22 - 23;361,86;356,4;356,4;356,4;356,4;356,4;354,67;356,4;366,32;366,32;366,32;356,4;356,4;356,4;;356,4;;356,4;;356,4;;;;;;;;;;
13.12.2019;23 - 00;352,95;343,74;343,74;343,74;343,74;343,74;343,74;343,74;363,68;363,68;363,68;343,74;343,74;343,74;;343,74;;343,74;;343,74;;;;;;;;;;
14.12.2019;00 - 01;354,44;346,08;346,08;346,08;346,08;346,08;346,08;346,08;368,12;368,12;368,12;346,08;346,08;346,08;;346,08;;346,08;;346,08;;;;;;;;;;
14.12.2019;01 - 02;345,18;328,27;328,27;328,27;328,27;328,27;328,27;328,27;367,42;367,42;367,42;328,27;328,27;328,27;;328,27;;328,27;;328,27;;;;;;;;;;
14.12.2019;02 - 03;339,34;320,32;320,32;320,32;320,32;320,32;320,32;320,32;366,41;366,41;366,41;320,32;320,32;320,32;;320,32;;320,32;;320,32;;;;;;;;;;
14.12.2019;03 - 04;334,41;312,47;312,47;312,47;312,47;312,47;256,62;312,47;366,21;366,21;366,21;312,47;312,47;312,47;;312,47;;312,47;;312,47;;;;;;;;;;
14.12.2019;04 - 05;334,81;313,28;313,28;313,28;313,28;313,28;220,59;313,28;364,6;364,6;364,6;313,28;313,28;313,28;;313,28;;313,28;;313,28;;;;;;;;;;
14.12.2019;05 - 06;333,81;319,72;319,72;319,72;319,72;319,72;202,08;319,72;364;364;364;319,72;319,72;319,72;;319,72;;319,72;;319,72;;;;;;;;;;
14.12.2019;06 - 07;337,93;327,97;327,97;327,97;327,97;327,97;223,91;327,97;363,09;363,09;363,09;327,97;327,97;327,97;;327,97;;327,97;;327,97;;;;;;;;;;
14.12.2019;07 - 08;343,47;335,22;335,22;335,22;335,22;335,22;283,29;335,22;363,9;363,9;363,9;335,22;335,22;335,22;;335,22;;335,22;;335,22;;;;;;;;;;
14.12.2019;08 - 09;351,01;344,07;344,07;344,07;344,07;344,07;344,07;344,07;365,91;365,91;365,91;344,07;344,07;344,07;;344,07;;344,07;;344,07;;;;;;;;;;
14.12.2019;09 - 10;361,18;354,84;354,84;354,84;354,84;354,84;354,84;354,84;369,73;369,73;369,73;354,84;354,84;354,84;;354,84;;354,84;;354,84;;;;;;;;;;
14.12.2019;10 - 11;362,08;355,24;355,24;355,24;355,24;355,24;355,24;355,24;371,95;371,95;371,95;355,24;355,24;355,24;;355,24;;355,24;;355,24;;;;;;;;;;
14.12.2019;11 - 12;361,18;352,83;352,83;352,83;352,83;352,83;352,83;352,83;372,35;372,35;372,35;352,83;352,83;352,83;;352,83;;352,83;;352,83;;;;;;;;;;
14.12.2019;12 - 13;362,99;357,05;357,05;357,05;357,05;357,05;357,05;357,05;372,05;372,05;372,05;357,05;357,05;357,05;;357,05;;357,05;;357,05;;;;;;;;;;
14.12.2019;13 - 14;364,3;357,15;357,15;357,15;357,15;357,15;357,15;357,15;374,06;374,06;374,06;357,15;357,15;357,15;;357,15;;357,15;;357,15;;;;;;;;;;
14.12.2019;14 - 15;363,39;357,66;357,66;357,66;357,66;357,66;357,66;357,66;372,65;372,65;372,65;357,66;357,66;357,66;;357,66;;357,66;;357,66;;;;;;;;;;
14.12.2019;15 - 16;367,12;362,49;362,49;362,49;362,49;362,49;362,49;362,49;374,46;374,46;374,46;362,49;362,49;362,49;;362,49;;362,49;;362,49;;;;;;;;;;
14.12.2019;16 - 17;371,44;365,81;365,81;365,81;365,81;365,81;365,81;365,81;376,17;376,17;376,17;365,81;365,81;365,81;;365,81;;365,81;;365,81;;;;;;;;;;
14.12.2019;17 - 18;375,07;368,83;368,83;368,83;368,83;368,83;368,83;368,83;378,59;378,59;378,59;368,83;368,83;368,83;;368,83;;368,83;;368,83;;;;;;;;;;
14.12.2019;18 - 19;369,33;359,97;359,97;359,97;359,97;359,97;359,97;359,97;378,29;378,29;378,29;359,97;359,97;359,97;;359,97;;359,97;;359,97;;;;;;;;;;
14.12.2019;19 - 20;364,2;351,52;351,52;351,52;351,52;351,52;351,52;351,52;377,99;377,99;377,99;351,52;351,52;351,52;;351,52;;351,52;;351,52;;;;;;;;;;
14.12.2019;20 - 21;355,85;341,35;341,35;341,35;341,35;341,35;341,35;341,35;375,67;375,67;375,67;341,35;341,35;341,35;;341,35;;341,35;;341,35;;;;;;;;;;
14.12.2019;21 - 22;343,57;333,5;333,5;333,5;333,5;333,5;157,39;157,39;371,54;371,54;371,54;333,5;333,5;333,5;;333,5;;333,5;;333,5;;;;;;;;;;
14.12.2019;22 - 23;338,33;323,74;323,74;323,74;323,74;323,74;182,65;182,65;372,55;372,55;372,55;323,74;323,74;323,74;;323,74;;323,74;;323,74;;;;;;;;;;
14.12.2019;23 - 00;326,56;297,98;297,98;297,98;297,98;297,98;44,18;44,18;370,84;370,84;370,84;299,19;299,19;299,19;;297,98;;297,98;;297,98;;;;;;;;;;
15.12.2019;00 - 01;333,02;307,71;307,71;307,71;307,71;307,71;3,21;3,21;363,96;363,96;363,96;307,71;307,71;307,71;;307,71;;307,71;;307,71;;;;;;;;;;
15.12.2019;01 - 02;329,3;302,98;302,98;302,98;302,98;302,98;15,27;15,27;364,06;364,06;364,06;302,98;302,98;302,98;;302,98;;302,98;;302,98;;;;;;;;;;
15.12.2019;02 - 03;327,3;301,78;301,78;301,78;301,78;301,78;23,11;23,11;363,66;363,66;363,66;301,78;301,78;301,78;;301,78;;301,78;;301,78;;;;;;;;;;
15.12.2019;03 - 04;326,79;302,08;302,08;302,08;302,08;302,08;39,18;39,18;363,16;363,16;363,16;302,08;302,08;302,08;;302,08;;302,08;;302,08;;;;;;;;;;
15.12.2019;04 - 05;324,68;305,19;305,19;305,19;305,19;305,19;22,1;22,1;362,66;362,66;362,66;305,19;305,19;305,19;;305,19;;305,19;;305,19;;;;;;;;;;
15.12.2019;05 - 06;318,56;227,04;227,04;227,04;227,04;227,04;157,72;157,72;362,15;362,15;362,15;300,98;300,98;300,98;;227,04;;227,04;;199,91;;;;;;;;;;
15.12.2019;06 - 07;321,17;270,64;270,64;270,64;270,64;270,64;270,64;270,64;361,75;361,75;361,75;304,49;304,49;304,49;;270,64;;270,64;;234,97;;;;;;;;;;
15.12.2019;07 - 08;325,49;307,1;307,1;307,1;307,1;307,1;307,1;307,1;362,05;362,05;362,05;307,1;307,1;307,1;;307,1;;307,1;;273,85;;;;;;;;;;
15.12.2019;08 - 09;334,03;318,25;318,25;318,25;318,25;318,25;292,34;318,25;363,46;363,46;363,46;318,25;318,25;318,25;;318,25;;318,25;;318,25;;;;;;;;;;
15.12.2019;09 - 10;348,29;335,93;335,93;335,93;335,93;335,93;335,93;335,93;364,26;364,26;364,26;335,93;335,93;335,93;;335,93;;335,93;;335,93;;;;;;;;;;
15.12.2019;10 - 11;356,03;344,37;344,37;344,37;344,37;344,37;301,88;344,37;367,98;367,98;367,98;344,37;344,37;344,37;;344,37;;344,37;;344,37;;;;;;;;;;
15.12.2019;11 - 12;358,34;350,8;350,8;350,8;350,8;350,8;251,25;350,8;367,88;367,88;367,88;350,8;350,8;350,8;;350,8;;350,8;;350,8;;;;;;;;;;
15.12.2019;12 - 13;358,54;350,4;350,4;350,4;350,4;350,4;197,8;350,4;367,88;367,88;367,88;350,4;350,4;350,4;;350,4;;350,4;;350,4;;;;;;;;;;
15.12.2019;13 - 14;358,44;349,7;349,7;349,7;349,7;349,7;100,26;349,7;368,28;368,28;368,28;349,7;349,7;349,7;;349,7;;349,7;;349,7;;;;;;;;;;
15.12.2019;14 - 15;359,64;348,69;348,69;348,69;348,69;348,69;100,56;348,69;370,09;370,09;370,09;348,69;348,69;348,69;;348,69;;348,69;;348,69;;;;;;;;;;
15.12.2019;15 - 16;364,67;359,94;359,94;359,94;359,94;359,94;209,16;359,94;371,7;371,7;371,7;359,94;359,94;359,94;;359,94;;359,94;;359,94;;;;;;;;;;
15.12.2019;16 - 17;366,68;368,78;368,78;368,78;368,78;368,78;273,05;368,78;369,29;369,29;369,29;368,78;368,78;368,78;;368,78;;368,78;;368,78;;;;;;;;;;
15.12.2019;17 - 18;369,89;370,79;370,79;370,79;370,79;370,79;336,64;370,79;372,8;372,8;372,8;370,79;370,79;370,79;;370,79;;370,79;;370,79;;;;;;;;;;
15.12.2019;18 - 19;368,38;364,26;364,26;364,26;364,26;364,26;315,04;364,26;372,2;372,2;372,2;364,26;364,26;364,26;;364,26;;364,26;;364,26;;;;;;;;;;
15.12.2019;19 - 20;366,27;357,94;357,94;357,94;357,94;357,94;357,94;357,94;371,5;371,5;371,5;357,94;357,94;357,94;;357,94;;357,94;;357,94;;;;;;;;;;
15.12.2019;20 - 21;361,35;349,5;349,5;349,5;349,5;349,5;344,47;344,47;368,78;368,78;368,78;349,5;349,5;349,5;;349,5;;349,5;;349,5;;;;;;;;;;
15.12.2019;21 - 22;355,83;345,18;345,18;345,18;345,18;345,18;292,34;292,34;366,57;366,57;366,57;345,78;345,78;345,18;;345,18;;345,18;;345,18;;;;;;;;;;
15.12.2019;22 - 23;352,31;341,96;341,96;341,96;341,96;341,96;329,51;329,51;364,16;364,16;364,16;341,96;341,96;341,96;;341,96;;341,96;;341,96;;;;;;;;;;
15.12.2019;23 - 00;341,86;325,29;325,29;325,29;325,29;325,29;299,67;299,67;364,26;364,26;364,26;331,62;331,62;325,29;;325,29;;325,29;;325,29;;;;;;;;;;
16.12.2019;00 - 01;346,18;330,21;330,21;330,21;330,21;330,21;295,95;295,95;365,57;365,57;365,57;330,21;330,21;330,21;;330,21;;330,21;;330,21;;;;;;;;;;
16.12.2019;01 - 02;343,67;328,5;328,5;328,5;328,5;328,5;303,19;303,19;362,36;362,36;362,36;328,5;328,5;328,5;;328,5;;328,5;;328,5;;;;;;;;;;
16.12.2019;02 - 03;342,97;329;329;329;329;329;310,52;310,52;361,25;361,25;361,25;329;329;329;;329;;329;;329;;;;;;;;;;
16.12.2019;03 - 04;346,08;336,24;336,24;336,24;336,24;336,24;296,25;296,25;361,15;361,15;361,15;336,24;336,24;336,24;;336,24;;336,24;;336,24;;;;;;;;;;
16.12.2019;04 - 05;356,03;352,91;352,91;352,91;352,91;352,91;293,24;293,24;360,95;360,95;360,95;352,91;352,91;352,91;;352,91;;352,91;;352,91;;;;;;;;;;
16.12.2019;05 - 06;370,69;370,09;370,09;370,09;370,09;460,1;319,16;370,09;370,09;370,09;370,09;370,09;370,09;370,09;;460,1;;460,1;;370,09;;;;;;;;;;
16.12.2019;06 - 07;395,91;390,48;390,48;390,48;390,48;557,85;390,48;390,48;390,48;390,48;390,48;390,48;390,48;390,48;;557,85;;557,85;;470,15;;;;;;;;;;
16.12.2019;07 - 08;420,92;407,36;407,36;407,36;502,4;663,03;502,4;502,4;407,36;407,36;407,36;407,36;407,36;407,36;;663,03;;614,21;;531,63;;;;;;;;;;
16.12.2019;08 - 09;450,86;430,77;430,77;430,77;446,34;613,9;446,34;446,34;430,77;430,77;430,77;430,77;430,77;430,77;;613,9;;613,9;;577,64;;;;;;;;;;
16.12.2019;09 - 10;433,68;421,93;421,93;421,93;421,93;597,53;421,93;421,93;421,93;421,93;421,93;421,93;421,93;421,93;;597,53;;597,53;;597,53;;;;;;;;;;
16.12.2019;10 - 11;414,09;413,89;413,89;413,89;413,89;459,7;413,89;413,89;413,89;413,89;413,89;413,89;413,89;413,89;;459,7;;459,7;;459,7;;;;;;;;;;
16.12.2019;11 - 12;410,48;410,17;410,17;410,17;410,17;459,5;410,17;410,17;410,17;410,17;410,17;410,17;410,17;410,17;;459,5;;459,5;;459,5;;;;;;;;;;
16.12.2019;12 - 13;421,63;412,89;412,89;412,89;412,89;588,29;412,89;412,89;412,89;412,89;412,89;412,89;412,89;412,89;;588,29;;588,29;;588,29;;;;;;;;;;
16.12.2019;13 - 14;421,93;414,59;414,59;414,59;414,59;593,41;414,59;414,59;414,59;414,59;414,59;414,59;414,59;414,59;;593,41;;593,41;;593,41;;;;;;;;;;
16.12.2019;14 - 15;423,43;416;416;416;416;574,32;416;416;416;416;416;416;416;416;;574,32;;574,32;;574,32;;;;;;;;;;
16.12.2019;15 - 16;442,82;425,14;425,14;425,14;464,22;598,53;464,22;464,22;425,14;425,14;425,14;425,14;425,14;425,14;;598,53;;598,53;;598,53;;;;;;;;;;
16.12.2019;16 - 17;448,75;418,31;418,31;428,56;490,24;590,9;464,82;490,24;428,56;428,56;428,56;418,31;418,31;418,31;;590,9;;590,9;;590,9;;;;;;;;;;
16.12.2019;17 - 18;448,75;411,78;411,78;425,64;519,17;576,74;519,17;519,17;425,64;425,64;425,64;411,78;411,78;411,78;;576,74;;576,74;;576,74;;;;;;;;;;
16.12.2019;18 - 19;431,87;410,07;410,07;416;509,43;551,92;509,43;509,43;416;416;416;410,07;410,07;410,07;;551,92;;551,92;;551,92;;;;;;;;;;
16.12.2019;19 - 20;412,69;408,67;408,67;408,67;463,92;460,1;463,92;463,92;408,67;408,67;408,67;408,67;408,67;408,67;;460,1;;460,1;;460,1;;;;;;;;;;
16.12.2019;20 - 21;403,24;403,54;403,54;403,54;403,54;403,54;423,64;423,64;403,54;403,54;403,54;403,54;403,54;403,54;;403,54;;403,54;;403,54;;;;;;;;;;
16.12.2019;21 - 22;392,29;393,2;393,2;393,2;393,2;393,2;402,84;402,84;393,2;393,2;393,2;393,2;393,2;393,2;;393,2;;393,2;;393,2;;;;;;;;;;
16.12.2019;22 - 23;380,14;380,34;380,34;380,34;380,34;380,34;382,55;380,34;380,34;380,34;380,34;380,34;380,34;380,34;;380,34;;380,34;;380,34;;;;;;;;;;
16.12.2019;23 - 00;369,19;363,86;363,86;363,86;363,86;363,86;361,65;363,86;373,61;373,61;373,61;363,86;363,86;363,86;;363,86;;363,86;;363,86;;;;;;;;;;
17.12.2019;00 - 01;363,02;357,7;357,7;357,7;357,7;357,7;327,93;327,93;366,02;366,02;366,02;357,7;357,7;357,7;;357,7;;357,7;;357,7;;;;;;;;;;
17.12.2019;01 - 02;358,4;347,58;347,58;347,58;347,58;347,58;347,58;347,58;365,22;365,22;365,22;347,58;347,58;347,58;;347,58;;347,58;;347,58;;;;;;;;;;
17.12.2019;02 - 03;357,4;347,48;347,48;347,48;347,48;347,48;347,48;347,48;364,82;364,82;364,82;347,48;347,48;347,48;;347,48;;347,48;;347,48;;;;;;;;;;
17.12.2019;03 - 04;358,71;350,18;350,18;350,18;350,18;350,18;350,18;350,18;364,82;364,82;364,82;350,18;350,18;350,18;;350,18;;350,18;;350,18;;;;;;;;;;
17.12.2019;04 - 05;362,51;361,51;361,51;361,51;361,51;361,51;361,51;361,51;364,22;364,22;364,22;361,51;361,51;361,51;;361,51;;361,51;;361,51;;;;;;;;;;
17.12.2019;05 - 06;372,24;372,04;372,04;372,04;372,04;452,04;313,49;372,04;372,04;372,04;372,04;372,04;372,04;372,04;;452,04;;452,04;;452,04;;;;;;;;;;
17.12.2019;06 - 07;382,36;380,36;380,36;380,36;380,36;532,84;358,3;380,36;380,36;380,36;380,36;380,36;380,36;380,36;;532,84;;532,84;;532,84;;;;;;;;;;
17.12.2019;07 - 08;409,63;404,82;404,82;406,43;419,26;574,15;442,82;442,82;406,43;406,43;406,43;404,82;404,82;404,82;;574,15;;574,15;;574,15;;;;;;;;;;
17.12.2019;08 - 09;438,71;405,52;405,52;452,04;484,32;575,45;496,25;496,25;452,04;452,04;452,04;405,52;405,52;405,52;;575,45;;575,45;;575,45;;;;;;;;;;
17.12.2019;09 - 10;417,35;403,52;403,52;414,35;414,35;568,43;424,57;424,57;414,35;414,35;414,35;403,52;403,52;403,52;;568,43;;568,43;;568,43;;;;;;;;;;
17.12.2019;10 - 11;402,42;402,52;402,52;402,52;402,52;431,19;402,52;402,52;402,52;402,52;402,52;402,52;402,52;402,52;;431,19;;431,19;;431,19;;;;;;;;;;
17.12.2019;11 - 12;393,69;392,69;392,69;392,69;392,69;432,09;383,27;392,69;392,69;392,69;392,69;392,69;392,69;392,69;;432,09;;432,09;;432,09;;;;;;;;;;
17.12.2019;12 - 13;395,2;389,78;389,78;389,78;389,78;583,57;389,78;389,78;389,78;389,78;389,78;389,78;389,78;389,78;;583,57;;583,57;;583,57;;;;;;;;;;
17.12.2019;13 - 14;397,3;391,49;391,49;391,49;391,49;578,86;391,49;391,49;391,49;391,49;391,49;391,49;391,49;391,49;;578,86;;578,86;;578,86;;;;;;;;;;
17.12.2019;14 - 15;402,22;397;397;397;397;567,73;397;397;397;397;397;397;397;397;;567,73;;567,73;;567,73;;;;;;;;;;
17.12.2019;15 - 16;416,15;405,32;405,32;416,05;416,05;568,13;426,28;426,28;412,64;412,64;412,64;405,32;405,32;405,32;;568,13;;568,13;;568,13;;;;;;;;;;
17.12.2019;16 - 17;421,06;406,33;406,33;415,25;416,55;587,28;426,78;426,78;415,25;415,25;415,25;406,33;406,33;406,33;;587,28;;587,28;;587,28;;;;;;;;;;
17.12.2019;17 - 18;413,44;405,92;405,92;408,93;429,38;577,96;429,38;429,38;408,93;408,93;408,93;405,92;405,92;405,92;;577,96;;577,96;;577,96;;;;;;;;;;
17.12.2019;18 - 19;392,89;388,88;388,88;388,88;388,88;568,33;388,88;388,88;388,88;388,88;388,88;388,88;388,88;388,88;;568,33;;568,33;;568,33;;;;;;;;;;
17.12.2019;19 - 20;380,46;380,56;380,56;380,56;380,56;431,29;368,33;380,56;380,56;380,56;380,56;380,56;380,56;380,56;;431,29;;431,29;;431,29;;;;;;;;;;
17.12.2019;20 - 21;372,44;373,04;373,04;373,04;373,04;373,04;342,87;373,04;373,04;373,04;373,04;373,04;373,04;373,04;;373,04;;373,04;;373,04;;;;;;;;;;
17.12.2019;21 - 22;373,54;374,14;374,14;374,14;374,14;374,14;334,74;374,14;374,14;374,14;374,14;374,14;374,14;374,14;;374,14;;374,14;;374,14;;;;;;;;;;
17.12.2019;22 - 23;370,03;370,23;370,23;370,23;370,23;370,23;319,81;370,23;370,23;370,23;370,23;370,23;370,23;370,23;;370,23;;370,23;;370,23;;;;;;;;;;
17.12.2019;23 - 00;361,91;355,9;355,9;355,9;355,9;355,9;301,76;355,9;365,72;365,72;365,72;355,9;355,9;355,9;;355,9;;355,9;;355,9;;;;;;;;;;
18.12.2019;00 - 01;353,61;341,82;341,82;341,82;341,82;341,82;341,82;341,82;365,1;365,1;365,1;341,82;341,82;341,82;;341,82;;341,82;;341,82;;;;;;;;;;
18.12.2019;01 - 02;347,47;335,28;335,28;335,28;335,28;335,28;255,79;255,79;364,59;364,59;364,59;337,19;337,19;335,28;;335,28;;335,28;;335,28;;;;;;;;;;
18.12.2019;02 - 03;345,15;331,85;331,85;331,85;331,85;331,85;265,46;265,46;364,49;364,49;364,49;335,98;335,98;331,85;;331,85;;331,85;;331,85;;;;;;;;;;
18.12.2019;03 - 04;345,45;331,95;331,95;331,95;331,95;331,95;262,34;262,34;364,79;364,79;364,79;335,98;335,98;331,95;;331,95;;331,95;;331,95;;;;;;;;;;
18.12.2019;04 - 05;355,73;344,14;344,14;344,14;344,14;344,14;286,01;286,01;365,6;365,6;365,6;344,14;344,14;344,14;;344,14;;344,14;;344,14;;;;;;;;;;
18.12.2019;05 - 06;369,73;370,23;370,23;370,23;370,23;423,12;304,15;304,15;370,23;370,23;370,23;370,23;370,23;370,23;;423,12;;423,12;;370,23;;;;;;;;;;
18.12.2019;06 - 07;380,31;378,9;378,9;378,9;378,9;539,18;364,59;378,9;378,9;378,9;378,9;378,9;378,9;378,9;;539,18;;539,18;;490,42;;;;;;;;;;
18.12.2019;07 - 08;406,3;402,47;402,47;402,47;408,21;580,89;423,63;409,32;402,47;402,47;402,47;402,47;402,47;402,47;;580,89;;580,89;;580,89;;;;;;;;;;
18.12.2019;08 - 09;427,76;410,63;410,63;410,63;466,65;539,58;478,03;478,03;410,63;410,63;410,63;410,63;410,63;410,63;;539,58;;539,58;;533,64;;;;;;;;;;
18.12.2019;09 - 10;432,49;414,96;414,96;414,96;414,96;579,08;414,96;414,96;414,96;414,96;414,96;414,96;414,96;414,96;;579,08;;579,08;;579,08;;;;;;;;;;
18.12.2019;10 - 11;409,73;409,32;409,32;409,32;409,32;417,38;409,32;409,32;409,32;409,32;409,32;409,32;409,32;409,32;;417,38;;417,38;;417,38;;;;;;;;;;
18.12.2019;11 - 12;405,39;404,79;404,79;404,79;404,79;433,3;404,79;404,79;404,79;404,79;404,79;404,79;404,79;404,79;;433,3;;433,3;;433,3;;;;;;;;;;
18.12.2019;12 - 13;404,69;401,77;401,77;401,77;401,77;545,43;401,77;401,77;401,77;401,77;401,77;401,77;401,77;401,77;;545,43;;545,43;;545,43;;;;;;;;;;
18.12.2019;13 - 14;404,29;400,96;400,96;400,96;400,96;539,48;400,96;400,96;400,96;400,96;400,96;400,96;400,96;400,96;;539,48;;539,48;;539,48;;;;;;;;;;
18.12.2019;14 - 15;405,9;401,77;401,77;401,77;470,47;539,28;470,47;470,47;401,77;401,77;401,77;401,77;401,77;401,77;;539,28;;539,28;;539,28;;;;;;;;;;
18.12.2019;15 - 16;407,91;403,58;403,58;403,58;470,98;542,61;470,98;470,98;403,58;403,58;403,58;403,58;403,58;403,58;;542,61;;542,61;;542,61;;;;;;;;;;
18.12.2019;16 - 17;413,96;400,86;400,86;407,31;501,5;539,89;507,65;507,65;407,31;407,31;407,31;400,86;400,86;400,86;;539,89;;539,89;;539,89;;;;;;;;;;
18.12.2019;17 - 18;412,65;394,92;394,92;409,12;532,84;539,58;545,93;545,93;409,12;409,12;409,12;394,92;394,92;394,92;;539,58;;539,58;;539,58;;;;;;;;;;
18.12.2019;18 - 19;407,91;392,3;392,3;405,49;501,5;539,79;513,79;513,79;405,49;405,49;405,49;392,3;392,3;392,3;;539,79;;539,79;;539,79;;;;;;;;;;
18.12.2019;19 - 20;401,16;390,48;390,48;401,67;433,6;433,6;466,44;466,44;401,67;401,67;401,67;390,48;390,48;390,48;;433,6;;433,6;;433,6;;;;;;;;;;
